query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	evidence_codes	intersection	enrichment
query_1	TRUE	0.0161652852993574	27	400	5	0.0125	0.185185185185185	GO:0072583	GO:BP	clathrin-dependent endocytosis	12797	20403	IGI,IDA,IMP,IMP,IMP	FBgn0004784,FBgn0015754,FBgn0034691,FBgn0038659,FBgn0261722	5.92453703703704
query_1	TRUE	0.0161652852993574	27	400	5	0.0125	0.185185185185185	GO:0017157	GO:BP	regulation of exocytosis	12797	5915	IBA,IBA,IBA,IMP,IBA	FBgn0004636,FBgn0005586,FBgn0028400,FBgn0259173,FBgn0261089	5.92453703703704
query_1	TRUE	0.0030437559950504	38	400	7	0.0175	0.184210526315789	GO:0055067	GO:BP	monovalent inorganic cation homeostasis	12797	16822	IDA,IBA,IBA,IBA,IBA,IMP,ISS	FBgn0005671,FBgn0015777,FBgn0032689,FBgn0032946,FBgn0262515,FBgn0262736,FBgn0265262	5.8933552631579
query_1	TRUE	4.60906613824474e-08	104	400	19	0.0475	0.182692307692308	GO:0099504	GO:BP	synaptic vesicle cycle	12797	22375	IDA IMP IEP NAS,IDA IMP ISS,NAS,IBA,ISS,TAS,ISS,ISS,NAS,IBA,IDA IMP ISS,IMP IBA IEA,IMP TAS,IBA,IDA IMP,IMP,IBA,IMP,IBA	FBgn0000346,FBgn0004179,FBgn0004574,FBgn0004636,FBgn0005586,FBgn0010348,FBgn0013342,FBgn0028400,FBgn0029687,FBgn0031424,FBgn0033876,FBgn0034691,FBgn0038659,FBgn0043005,FBgn0086784,FBgn0259824,FBgn0261089,FBgn0261722,FBgn0266720	5.84478365384615
query_1	TRUE	0.0373832150041114	22	400	4	0.01	0.181818181818182	GO:0015807	GO:BP	L-amino acid transport	12797	5491	IC IEA,IMP,ISA,IMP	FBgn0026439,FBgn0028425,FBgn0031424,FBgn0037533	5.81681818181818
query_1	TRUE	0.0078582723757576	33	400	6	0.015	0.181818181818182	GO:1903532	GO:BP	positive regulation of secretion by cell	12797	26561	IMP,IMP,IMP,IMP,IMP,IMP	FBgn0028425,FBgn0038984,FBgn0085431,FBgn0259173,FBgn0259824,FBgn0267002	5.81681818181818
query_1	TRUE	0.0078582723757576	33	400	6	0.015	0.181818181818182	GO:0030004	GO:BP	cellular monovalent inorganic cation homeostasis	12797	7691	IDA,IBA,IBA,IBA,IMP,ISS	FBgn0005671,FBgn0015777,FBgn0032946,FBgn0262515,FBgn0262736,FBgn0265262	5.81681818181818
query_1	TRUE	0.0078582723757576	33	400	6	0.015	0.181818181818182	GO:0046939	GO:BP	nucleotide phosphorylation	12797	14500	IDA IBA IEA,IMP IEA,ISS IBA IEA,IEP IBA IEA,IBA IEA,IEA	FBgn0000064,FBgn0000150,FBgn0000579,FBgn0001092,FBgn0003074,FBgn0014869	5.81681818181818
query_1	TRUE	5.03784474410262e-08	105	400	19	0.0475	0.180952380952381	GO:0099003	GO:BP	vesicle-mediated transport in synapse	12797	22271	IDA IMP IEP NAS,IDA IMP ISS,NAS,IBA,ISS,TAS,ISS,ISS,NAS,IBA,IDA IMP ISS,IMP IBA IEA,IMP TAS,IBA,IDA IMP,IMP,IBA,IMP,IBA	FBgn0000346,FBgn0004179,FBgn0004574,FBgn0004636,FBgn0005586,FBgn0010348,FBgn0013342,FBgn0028400,FBgn0029687,FBgn0031424,FBgn0033876,FBgn0034691,FBgn0038659,FBgn0043005,FBgn0086784,FBgn0259824,FBgn0261089,FBgn0261722,FBgn0266720	5.78911904761905
query_1	TRUE	0.00354028575029382	39	400	7	0.0175	0.179487179487179	GO:0048167	GO:BP	regulation of synaptic plasticity	12797	14637	IMP,IDA,ISS,IMP,IDA,TAS,IBA	FBgn0000261,FBgn0000346,FBgn0005586,FBgn0028400,FBgn0033926,FBgn0039141,FBgn0040752	5.74224358974359
query_1	TRUE	0.00882604110538822	34	400	6	0.015	0.176470588235294	GO:0051047	GO:BP	positive regulation of secretion	12797	15584	IMP,IMP,IMP,IMP,IMP,IMP	FBgn0028425,FBgn0038984,FBgn0085431,FBgn0259173,FBgn0259824,FBgn0267002	5.64573529411765
query_1	TRUE	0.00407094746293448	40	400	7	0.0175	0.175	GO:0008088	GO:BP	axo-dendritic transport	12797	3538	IMP IEP,IMP IBA,IMP,IMP,IMP,IMP,IMP	FBgn0004381,FBgn0015754,FBgn0029687,FBgn0037671,FBgn0040281,FBgn0259108,FBgn0267002	5.5986875
query_1	TRUE	0.00168964015653701	46	400	8	0.02	0.173913043478261	GO:0003333	GO:BP	amino acid transmembrane transport	12797	1911	IC IEA,IMP,ISS,ISA,IDA,ISS,IMP,ISS	FBgn0026439,FBgn0028425,FBgn0031064,FBgn0031424,FBgn0034911,FBgn0036984,FBgn0037533,FBgn0038641	5.56391304347826
query_1	TRUE	0.0420287737391225	23	400	4	0.01	0.173913043478261	GO:1904580	GO:BP	regulation of intracellular mRNA localization	12797	27511	IMP,IMP,IGI,IMP	FBgn0000181,FBgn0000273,FBgn0003520,FBgn0004574	5.56391304347826
query_1	TRUE	0.0420287737391225	23	400	4	0.01	0.173913043478261	GO:0097479	GO:BP	synaptic vesicle localization	12797	21910	TAS,IMP IGI,IMP,IMP	FBgn0004574,FBgn0033876,FBgn0040281,FBgn0267002	5.56391304347826
query_1	TRUE	0.0420287737391225	23	400	4	0.01	0.173913043478261	GO:0007614	GO:BP	short-term memory	12797	3487	IMP,IMP,IMP,IMP	FBgn0000108,FBgn0003301,FBgn0004101,FBgn0037671	5.56391304347826
query_1	TRUE	0.0203074670465124	29	400	5	0.0125	0.172413793103448	GO:0009179	GO:BP	purine ribonucleoside diphosphate metabolic process	12797	3790	IDA IBA IEA,ISS IBA IEA,IEP IBA IEA,IBA IEA,IEA	FBgn0000064,FBgn0000579,FBgn0001092,FBgn0003074,FBgn0014869	5.51594827586207
query_1	TRUE	0.0203074670465124	29	400	5	0.0125	0.172413793103448	GO:0009135	GO:BP	purine nucleoside diphosphate metabolic process	12797	3747	IDA IBA IEA,ISS IBA IEA,IEP IBA IEA,IBA IEA,IEA	FBgn0000064,FBgn0000579,FBgn0001092,FBgn0003074,FBgn0014869	5.51594827586207
query_1	TRUE	5.2969325853403e-05	70	400	12	0.03	0.171428571428571	GO:0071214	GO:BP	cellular response to abiotic stimulus	12797	19305	IGI TAS NAS,IMP IGI TAS,IMP,IMP TAS,IMP IBA,IMP TAS,IMP,IMP TAS,IMP IGI TAS NAS,IMP,IMP,IDA	FBgn0000120,FBgn0000253,FBgn0001263,FBgn0002938,FBgn0002940,FBgn0003218,FBgn0003997,FBgn0004623,FBgn0004784,FBgn0010350,FBgn0033132,FBgn0039915	5.48442857142857
query_1	TRUE	5.2969325853403e-05	70	400	12	0.03	0.171428571428571	GO:0104004	GO:BP	cellular response to environmental stimulus	12797	22544	IGI TAS NAS,IMP IGI TAS,IMP,IMP TAS,IMP IBA,IMP TAS,IMP,IMP TAS,IMP IGI TAS NAS,IMP,IMP,IDA	FBgn0000120,FBgn0000253,FBgn0001263,FBgn0002938,FBgn0002940,FBgn0003218,FBgn0003997,FBgn0004623,FBgn0004784,FBgn0010350,FBgn0033132,FBgn0039915	5.48442857142857
query_1	TRUE	2.81037947800897e-05	77	400	13	0.0325	0.168831168831169	GO:0009581	GO:BP	detection of external stimulus	12797	3971	IGI TAS NAS,IMP IGI TAS,IPI IMP,IMP TAS,IMP ISS IBA NAS IEA,IMP TAS,IDA IMP TAS,IMP IGI TAS NAS,IMP IGI NAS,IMP,IMP,IMP,IPI	FBgn0000120,FBgn0000253,FBgn0001263,FBgn0002938,FBgn0002940,FBgn0003218,FBgn0004623,FBgn0004784,FBgn0010350,FBgn0030670,FBgn0086784,FBgn0087005,FBgn0267252	5.40133116883117
query_1	TRUE	2.81037947800897e-05	77	400	13	0.0325	0.168831168831169	GO:0009582	GO:BP	detection of abiotic stimulus	12797	3972	IGI TAS NAS,IMP IGI TAS,IPI IMP,IMP TAS,IMP ISS IBA NAS IEA,IMP TAS,IDA IMP TAS,IMP IGI TAS NAS,IMP IGI NAS,IMP,IMP,IMP,IPI	FBgn0000120,FBgn0000253,FBgn0001263,FBgn0002938,FBgn0002940,FBgn0003218,FBgn0004623,FBgn0004784,FBgn0010350,FBgn0030670,FBgn0086784,FBgn0087005,FBgn0267252	5.40133116883117
query_1	TRUE	1.6302720172025e-07	113	400	19	0.0475	0.168141592920354	GO:0001505	GO:BP	regulation of neurotransmitter levels	12797	435	IMP NAS,ISS,IMP IBA TAS NAS,IBA,ISS NAS,TAS,ISS NAS,IMP ISS NAS,NAS,ISS,IEA,ISS IBA IEA,IEA,IMP,IMP,IMP,IBA NAS,IPI IMP IGI,IBA NAS	FBgn0000346,FBgn0004179,FBgn0004574,FBgn0004636,FBgn0005586,FBgn0010348,FBgn0013342,FBgn0028400,FBgn0029687,FBgn0033876,FBgn0036927,FBgn0038641,FBgn0043005,FBgn0085431,FBgn0086784,FBgn0259824,FBgn0261089,FBgn0266599,FBgn0266720	5.37926991150443
query_1	TRUE	0.0226858369216676	30	400	5	0.0125	0.166666666666667	GO:0006458	GO:BP	'de novo' protein folding	12797	2451	IBA,IBA,ISS,ISS,IBA	FBgn0001218,FBgn0013278,FBgn0015245,FBgn0027654,FBgn0266599	5.33208333333333
query_1	TRUE	2.4565099927543e-06	96	400	16	0.04	0.166666666666667	GO:0099643	GO:BP	signal release from synapse	12797	22458	IMP NAS,ISS,IMP IBA TAS NAS,IBA,ISS NAS,TAS,ISS NAS,IMP ISS NAS,NAS,ISS,IMP,IMP,IMP,IBA NAS,IPI IMP IGI,IBA NAS	FBgn0000346,FBgn0004179,FBgn0004574,FBgn0004636,FBgn0005586,FBgn0010348,FBgn0013342,FBgn0028400,FBgn0029687,FBgn0033876,FBgn0085431,FBgn0086784,FBgn0259824,FBgn0261089,FBgn0266599,FBgn0266720	5.33208333333333
query_1	TRUE	2.4565099927543e-06	96	400	16	0.04	0.166666666666667	GO:0007269	GO:BP	neurotransmitter secretion	12797	3173	IMP NAS,ISS,IMP IBA TAS NAS,IBA,ISS NAS,TAS,ISS NAS,IMP ISS NAS,NAS,ISS,IMP,IMP,IMP,IBA NAS,IPI IMP IGI,IBA NAS	FBgn0000346,FBgn0004179,FBgn0004574,FBgn0004636,FBgn0005586,FBgn0010348,FBgn0013342,FBgn0028400,FBgn0029687,FBgn0033876,FBgn0085431,FBgn0086784,FBgn0259824,FBgn0261089,FBgn0266599,FBgn0266720	5.33208333333333
query_1	TRUE	0.0114852823513736	36	400	6	0.015	0.166666666666667	GO:0034620	GO:BP	cellular response to unfolded protein	12797	10012	IGI,IBA,IBA,IBA,IDA ISS,IBA	FBgn0000370,FBgn0001218,FBgn0013278,FBgn0015245,FBgn0035871,FBgn0266599	5.33208333333333
query_1	TRUE	0.0114852823513736	36	400	6	0.015	0.166666666666667	GO:0003007	GO:BP	heart morphogenesis	12797	1592	IMP,IMP,IMP,IMP,IMP,IMP	FBgn0000261,FBgn0001105,FBgn0001122,FBgn0004921,FBgn0015777,FBgn0035049	5.33208333333333
query_1	TRUE	0.0127984239967621	37	400	6	0.015	0.162162162162162	GO:0008355	GO:BP	olfactory learning	12797	3608	IMP,IMP TAS,IMP,IMP,IMP,IMP	FBgn0000273,FBgn0003301,FBgn0011582,FBgn0040505,FBgn0043005,FBgn0259108	5.18797297297297
query_1	TRUE	0.0127984239967621	37	400	6	0.015	0.162162162162162	GO:0032412	GO:BP	regulation of ion transmembrane transporter activity	12797	8769	IDA IMP,IDA,IEA,IEA,IBA,IDA	FBgn0000253,FBgn0015777,FBgn0032021,FBgn0033872,FBgn0040752,FBgn0264753	5.18797297297297
query_1	TRUE	0.0127984239967621	37	400	6	0.015	0.162162162162162	GO:0032409	GO:BP	regulation of transporter activity	12797	8766	IDA IMP,IDA,IEA,IEA,IBA,IDA	FBgn0000253,FBgn0015777,FBgn0032021,FBgn0033872,FBgn0040752,FBgn0264753	5.18797297297297
query_1	TRUE	0.0127984239967621	37	400	6	0.015	0.162162162162162	GO:0022898	GO:BP	regulation of transmembrane transporter activity	12797	7637	IDA IMP,IDA,IEA,IEA,IBA,IDA	FBgn0000253,FBgn0015777,FBgn0032021,FBgn0033872,FBgn0040752,FBgn0264753	5.18797297297297
query_1	TRUE	0.000508712885235603	62	400	10	0.025	0.161290322580645	GO:0006865	GO:BP	amino acid transport	12797	2825	IC IEA,IMP,ISS IBA,ISA,IDA ISM,ISS IBA,IMP IEA,ISS,ISM,IMP	FBgn0026439,FBgn0028425,FBgn0031064,FBgn0031424,FBgn0034911,FBgn0036984,FBgn0037533,FBgn0038641,FBgn0039915,FBgn0085431	5.16008064516129
query_1	TRUE	0.0250932235112974	31	400	5	0.0125	0.161290322580645	GO:0009185	GO:BP	ribonucleoside diphosphate metabolic process	12797	3796	IDA IBA IEA,ISS IBA IEA,IEP IBA IEA,IBA IEA,IEA	FBgn0000064,FBgn0000579,FBgn0001092,FBgn0003074,FBgn0014869	5.16008064516129
query_1	TRUE	0.00655476329862672	44	400	7	0.0175	0.159090909090909	GO:0030537	GO:BP	larval behavior	12797	7919	IMP,IMP,IMP,IMP,IMP,IMP,IMP	FBgn0013469,FBgn0023179,FBgn0026439,FBgn0032840,FBgn0035385,FBgn0259231,FBgn0267002	5.08971590909091
query_1	TRUE	3.93712810301044e-07	120	400	19	0.0475	0.158333333333333	GO:0006836	GO:BP	neurotransmitter transport	12797	2798	IMP NAS,ISS,IMP IBA TAS NAS,IBA,ISS NAS,TAS,ISS NAS,IMP ISS NAS,NAS,IBA,ISS,IDA ISS,IBA IEA,IMP,IMP,IMP,IBA NAS,IPI IMP IGI,IBA NAS	FBgn0000346,FBgn0004179,FBgn0004574,FBgn0004636,FBgn0005586,FBgn0010348,FBgn0013342,FBgn0028400,FBgn0029687,FBgn0031424,FBgn0033876,FBgn0034911,FBgn0043005,FBgn0085431,FBgn0086784,FBgn0259824,FBgn0261089,FBgn0266599,FBgn0266720	5.06547916666667
query_1	TRUE	0.0138465010616588	38	400	6	0.015	0.157894736842105	GO:0006986	GO:BP	response to unfolded protein	12797	2926	IGI,IBA,IBA NAS,IBA,IDA ISS IEA,IBA	FBgn0000370,FBgn0001218,FBgn0013278,FBgn0015245,FBgn0035871,FBgn0266599	5.05144736842105
query_1	TRUE	0.027106198255234	32	400	5	0.0125	0.15625	GO:0045185	GO:BP	maintenance of protein location	12797	13204	IMP,IMP IBA,IMP,IMP,IMP IBA IEA	FBgn0000042,FBgn0000308,FBgn0004907,FBgn0263930,FBgn0267330	4.998828125
query_1	TRUE	0.027106198255234	32	400	5	0.0125	0.15625	GO:0035070	GO:BP	salivary gland histolysis	12797	10142	IMP,IMP IGI IEP,IMP,IMP,IMP	FBgn0000253,FBgn0003997,FBgn0011760,FBgn0019972,FBgn0035871	4.998828125
query_1	TRUE	2.50663483564671e-07	129	400	20	0.05	0.155038759689922	GO:0009416	GO:BP	response to light stimulus	12797	3934	IGI TAS NAS,IMP,IMP IGI TAS,IPI IMP,IMP TAS,IMP ISS IBA NAS IEA,IMP TAS,IMP,IMP,IDA IMP TAS,IMP IGI TAS NAS,IMP IGI NAS,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IPI	FBgn0000120,FBgn0000153,FBgn0000253,FBgn0001263,FBgn0002938,FBgn0002940,FBgn0003218,FBgn0003997,FBgn0004574,FBgn0004623,FBgn0004784,FBgn0010350,FBgn0011582,FBgn0016930,FBgn0030670,FBgn0033132,FBgn0037671,FBgn0086784,FBgn0087005,FBgn0267252	4.96007751937984
query_1	TRUE	0.0152212857303106	39	400	6	0.015	0.153846153846154	GO:0009132	GO:BP	nucleoside diphosphate metabolic process	12797	3744	IDA IBA IEA,IMP IEA,ISS IBA IEA,IEP IBA IEA,IBA IEA,IEA	FBgn0000064,FBgn0000150,FBgn0000579,FBgn0001092,FBgn0003074,FBgn0014869	4.92192307692308
query_1	TRUE	0.00813483661996277	46	400	7	0.0175	0.152173913043478	GO:0048190	GO:BP	wing disc dorsal/ventral pattern formation	12797	14645	IMP IGI,IGI,IGI,IMP,IGI,IGI,IMP IGI	FBgn0011591,FBgn0026409,FBgn0037468,FBgn0039054,FBgn0039380,FBgn0040532,FBgn0263930	4.86842391304348
query_1	TRUE	3.5863946005869e-07	132	400	20	0.05	0.151515151515152	GO:0023061	GO:BP	signal release	12797	7680	IMP NAS,ISS,IMP IBA TAS NAS,IBA,ISS NAS,TAS,ISS NAS,IMP ISS IBA NAS,IMP,NAS,ISS,IMP,IBA,IMP,IMP,IMP,IBA NAS,IPI IMP IGI,IBA NAS,IMP	FBgn0000346,FBgn0004179,FBgn0004574,FBgn0004636,FBgn0005586,FBgn0010348,FBgn0013342,FBgn0028400,FBgn0028425,FBgn0029687,FBgn0033876,FBgn0038984,FBgn0041707,FBgn0085431,FBgn0086784,FBgn0259824,FBgn0261089,FBgn0266599,FBgn0266720,FBgn0267002	4.84734848484849
query_1	TRUE	0.0302056907277256	33	400	5	0.0125	0.151515151515152	GO:0008345	GO:BP	larval locomotory behavior	12797	3603	IMP,IMP,IMP,IMP,IMP	FBgn0023179,FBgn0026439,FBgn0035385,FBgn0259231,FBgn0267002	4.84734848484849
query_1	TRUE	5.15660311676362e-05	95	400	14	0.035	0.147368421052632	GO:0006887	GO:BP	exocytosis	12797	2843	IMP NAS,IMP ISS,IBA TAS NAS IEA,IBA,ISS IBA IEA,ISS,ISS IBA IEA,NAS,ISS,IMP,IMP,IMP,IBA,IBA	FBgn0000346,FBgn0004179,FBgn0004574,FBgn0004636,FBgn0005586,FBgn0013342,FBgn0028400,FBgn0029687,FBgn0033876,FBgn0086784,FBgn0259173,FBgn0259824,FBgn0261089,FBgn0266720	4.71468421052632
query_1	TRUE	0.0184565798428971	41	400	6	0.015	0.146341463414634	GO:0045451	GO:BP	pole plasm oskar mRNA localization	12797	13290	IMP,IMP,TAS,IGI,IMP,IMP	FBgn0000181,FBgn0000273,FBgn0000308,FBgn0003520,FBgn0004574,FBgn0036534	4.68182926829268
query_1	TRUE	0.0113383854028902	49	400	7	0.0175	0.142857142857143	GO:0007450	GO:BP	dorsal/ventral pattern formation, imaginal disc	12797	3337	IDA IMP IGI,IGI,IGI,IMP,IGI,IGI,IMP IGI	FBgn0011591,FBgn0026409,FBgn0037468,FBgn0039054,FBgn0039380,FBgn0040532,FBgn0263930	4.57035714285714
query_1	TRUE	0.0113383854028902	49	400	7	0.0175	0.142857142857143	GO:0033500	GO:BP	carbohydrate homeostasis	12797	9497	IMP,IMP,IMP,IMP,IMP,IMP,IMP	FBgn0000064,FBgn0000579,FBgn0001092,FBgn0003074,FBgn0023179,FBgn0028425,FBgn0038984	4.57035714285714
query_1	TRUE	0.0200565080823151	42	400	6	0.015	0.142857142857143	GO:1904062	GO:BP	regulation of cation transmembrane transport	12797	27035	IDA,IDA,IEA,IEA,IBA,IDA	FBgn0000253,FBgn0015777,FBgn0032021,FBgn0033872,FBgn0040752,FBgn0264753	4.57035714285714
query_1	TRUE	0.0200565080823151	42	400	6	0.015	0.142857142857143	GO:0042052	GO:BP	rhabdomere development	12797	11543	IMP,IMP,IMP,IMP,IMP,IMP IGI	FBgn0000253,FBgn0002940,FBgn0015754,FBgn0034135,FBgn0261714,FBgn0267435	4.57035714285714
query_1	TRUE	0.0220616144664026	43	400	6	0.015	0.13953488372093	GO:0140029	GO:BP	exocytic process	12797	22995	IMP NAS,IBA NAS IEA,ISS IBA,ISS,NAS,IBA	FBgn0000346,FBgn0004574,FBgn0005586,FBgn0013342,FBgn0029687,FBgn0266720	4.46406976744186
query_1	TRUE	0.0408035768641358	36	400	5	0.0125	0.138888888888889	GO:0070372	GO:BP	regulation of ERK1 and ERK2 cascade	12797	18875	IMP,IMP HGI,IDA,IMP,IMP	FBgn0004636,FBgn0016641,FBgn0020767,FBgn0032840,FBgn0040505	4.44340277777778
query_1	TRUE	0.0408035768641358	36	400	5	0.0125	0.138888888888889	GO:0043270	GO:BP	positive regulation of ion transport	12797	12253	IDA,IDA,IEA,IEA,IMP	FBgn0000253,FBgn0015777,FBgn0032021,FBgn0033872,FBgn0085431	4.44340277777778
query_1	TRUE	0.0408035768641358	36	400	5	0.0125	0.138888888888889	GO:0051651	GO:BP	maintenance of location in cell	12797	16056	IMP,IMP IBA,IBA,IDA IMP IC,IMP IBA IEA	FBgn0000042,FBgn0000308,FBgn0015222,FBgn0261714,FBgn0267330	4.44340277777778
query_1	TRUE	0.0130751398283992	51	400	7	0.0175	0.137254901960784	GO:0060446	GO:BP	branching involved in open tracheal system development	12797	17263	IMP,HMP,IMP,IMP,IMP,IMP IEP,IMP	FBgn0004101,FBgn0010350,FBgn0010452,FBgn0028662,FBgn0038916,FBgn0039411,FBgn0053556	4.39112745098039
query_1	TRUE	0.0130751398283992	51	400	7	0.0175	0.137254901960784	GO:0048754	GO:BP	branching morphogenesis of an epithelial tube	12797	15095	IMP,HMP,IMP,IMP,IMP,IMP IEP,IMP	FBgn0004101,FBgn0010350,FBgn0010452,FBgn0028662,FBgn0038916,FBgn0039411,FBgn0053556	4.39112745098039
query_1	TRUE	0.000459435603966593	88	400	12	0.03	0.136363636363636	GO:0051046	GO:BP	regulation of secretion	12797	15583	IBA,IBA,IMP IBA,IMP,IMP,IMP,IBA,IMP,IMP,IMP,IBA,IMP	FBgn0004636,FBgn0005586,FBgn0028400,FBgn0028425,FBgn0031294,FBgn0038984,FBgn0041707,FBgn0085431,FBgn0259173,FBgn0259824,FBgn0261089,FBgn0267002	4.36261363636364
query_1	TRUE	6.19576808719178e-09	214	400	29	0.0725	0.135514018691589	GO:0007186	GO:BP	G protein-coupled receptor signaling pathway	12797	3097	IMP IGI IBA TAS NAS,IMP IGI TAS,IEA,IDA IBA,IMP IBA IEA,IMP,IMP TAS,IMP ISS IBA IEA,IMP TAS,IBA,IDA IMP IBA TAS,IMP IGI TAS NAS,IDA IBA IEA,IMP,IDA IBA IEA,IEA,ISS IEA,ISS ISM IBA IEA,ISS ISM IBA IEA,NAS,IDA IEP IEA,IDA IMP ISM IEA,IDA ISS ISM IBA IEA,IEA,IEA,IDA ISS ISM IEA,IBA IEA,IDA IBA TAS IEA,IDA IEA	FBgn0000120,FBgn0000253,FBgn0000273,FBgn0001105,FBgn0001122,FBgn0001263,FBgn0002938,FBgn0002940,FBgn0003218,FBgn0003301,FBgn0004623,FBgn0004784,FBgn0004921,FBgn0010350,FBgn0011582,FBgn0023179,FBgn0024941,FBgn0030437,FBgn0031770,FBgn0032336,FBgn0032840,FBgn0035385,FBgn0038880,FBgn0041707,FBgn0051760,FBgn0259231,FBgn0263029,FBgn0263116,FBgn0267252	4.33543224299065
query_1	TRUE	4.27339086792513e-06	141	400	19	0.0475	0.134751773049645	GO:0050804	GO:BP	modulation of chemical synaptic transmission	12797	15379	IMP,IMP,IDA IGI,IGI,IBA,ISS,IMP,IMP,IMP,IEA,IEA,IDA,IMP,IMP TAS,IBA,IMP,IBA,IMP,IMP	FBgn0000261,FBgn0000273,FBgn0000346,FBgn0004179,FBgn0004636,FBgn0005586,FBgn0026439,FBgn0028400,FBgn0031424,FBgn0032021,FBgn0033872,FBgn0033926,FBgn0035385,FBgn0039141,FBgn0039928,FBgn0040505,FBgn0040752,FBgn0085431,FBgn0086677	4.31104609929078
query_1	TRUE	4.27339086792513e-06	141	400	19	0.0475	0.134751773049645	GO:0099177	GO:BP	regulation of trans-synaptic signaling	12797	22360	IMP,IMP,IDA IGI,IGI,IBA,ISS,IMP,IMP,IMP,IEA,IEA,IDA,IMP,IMP TAS,IBA,IMP,IBA,IMP,IMP	FBgn0000261,FBgn0000273,FBgn0000346,FBgn0004179,FBgn0004636,FBgn0005586,FBgn0026439,FBgn0028400,FBgn0031424,FBgn0032021,FBgn0033872,FBgn0033926,FBgn0035385,FBgn0039141,FBgn0039928,FBgn0040505,FBgn0040752,FBgn0085431,FBgn0086677	4.31104609929078
query_1	TRUE	0.0140795657934319	52	400	7	0.0175	0.134615384615385	GO:0061138	GO:BP	morphogenesis of a branching epithelium	12797	17928	IMP,HMP,IMP,IMP,IMP,IMP IEP,IMP	FBgn0004101,FBgn0010350,FBgn0010452,FBgn0028662,FBgn0038916,FBgn0039411,FBgn0053556	4.30668269230769
query_1	TRUE	0.0256095537150232	45	400	6	0.015	0.133333333333333	GO:0019094	GO:BP	pole plasm mRNA localization	12797	6472	IMP,IMP,TAS,IGI,IMP,IMP	FBgn0000181,FBgn0000273,FBgn0000308,FBgn0003520,FBgn0004574,FBgn0036534	4.26566666666667
query_1	TRUE	0.0256095537150232	45	400	6	0.015	0.133333333333333	GO:0007316	GO:BP	pole plasm RNA localization	12797	3220	IMP,IMP,TAS,IMP IGI,IMP,IMP	FBgn0000181,FBgn0000273,FBgn0000308,FBgn0003520,FBgn0004574,FBgn0036534	4.26566666666667
query_1	TRUE	0.00454142427609225	68	400	9	0.0225	0.132352941176471	GO:1905039	GO:BP	carboxylic acid transmembrane transport	12797	27937	IC IEA,IDA IBA IEA,IMP,ISS,ISA,IDA,ISS,IMP,ISS	FBgn0026439,FBgn0027610,FBgn0028425,FBgn0031064,FBgn0031424,FBgn0034911,FBgn0036984,FBgn0037533,FBgn0038641	4.23430147058824
query_1	TRUE	0.00454142427609225	68	400	9	0.0225	0.132352941176471	GO:1903825	GO:BP	organic acid transmembrane transport	12797	26824	IC IEA,IDA IBA IEA,IMP,ISS,ISA,IDA,ISS,IMP,ISS	FBgn0026439,FBgn0027610,FBgn0028425,FBgn0031064,FBgn0031424,FBgn0034911,FBgn0036984,FBgn0037533,FBgn0038641	4.23430147058824
query_1	TRUE	0.0152844919850215	53	400	7	0.0175	0.132075471698113	GO:0001763	GO:BP	morphogenesis of a branching structure	12797	550	IMP,HMP,IMP,IMP,IMP,IMP IEP,IMP	FBgn0004101,FBgn0010350,FBgn0010452,FBgn0028662,FBgn0038916,FBgn0039411,FBgn0053556	4.22542452830189
query_1	TRUE	0.0479630448661302	38	400	5	0.0125	0.131578947368421	GO:0070371	GO:BP	ERK1 and ERK2 cascade	12797	18874	IMP,IMP HGI,IDA,IMP,IMP	FBgn0004636,FBgn0016641,FBgn0020767,FBgn0032840,FBgn0040505	4.20953947368421
query_1	TRUE	0.027106198255234	46	400	6	0.015	0.130434782608696	GO:0008306	GO:BP	associative learning	12797	3592	IMP,IDA IMP TAS,IMP,IMP,IMP,IMP	FBgn0000273,FBgn0003301,FBgn0011582,FBgn0040505,FBgn0043005,FBgn0259108	4.1729347826087
query_1	TRUE	0.0014296500707559	85	400	11	0.0275	0.129411764705882	GO:1903530	GO:BP	regulation of secretion by cell	12797	26559	IBA,IBA,IMP IBA,IMP,IMP,IBA,IMP,IMP,IMP,IBA,IMP	FBgn0004636,FBgn0005586,FBgn0028400,FBgn0028425,FBgn0038984,FBgn0041707,FBgn0085431,FBgn0259173,FBgn0259824,FBgn0261089,FBgn0267002	4.14020588235294
query_1	TRUE	0.00541346486570716	70	400	9	0.0225	0.128571428571429	GO:0007218	GO:BP	neuropeptide signaling pathway	12797	3129	IEA,IEA,IBA,NAS,IDA IEP IEA,IDA IMP,IDA,IEA,IDA	FBgn0023179,FBgn0030437,FBgn0031770,FBgn0032336,FBgn0032840,FBgn0035385,FBgn0038880,FBgn0041707,FBgn0259231	4.11332142857143
query_1	TRUE	0.00655476329862672	72	400	9	0.0225	0.125	GO:0034976	GO:BP	response to endoplasmic reticulum stress	12797	10092	IMP,IGI,IMP IBA,IGI,IMP,ISS,IBA,IBA,IMP	FBgn0000261,FBgn0000370,FBgn0001218,FBgn0027491,FBgn0033639,FBgn0035871,FBgn0039562,FBgn0039634,FBgn0261564	3.9990625
